age,tenure_months,monthly_charges,support_tickets,monthly_logins,late_payment,contract_type,internet_service,payment_method,paperless_billing,has_dependents,satisfaction_score,data_usage_gb,churn
67,36,61.59,2,20,1,One year,Fiber optic,Electronic check,0,1,7,31.6,0
39,33,154.38,1,9,0,One year,DSL,Credit card,0,0,5,96.6,1
70,48,116.14,1,12,0,Month-to-month,None,Electronic check,1,0,1,31.5,1
31,60,116.35,1,14,0,One year,DSL,Bank transfer,1,1,6,11.6,0
49,23,67.35,0,11,1,Two year,DSL,Bank transfer,0,0,2,58.9,0
62,62,61.63,1,16,0,Month-to-month,Fiber optic,Bank transfer,1,1,9,121.2,0
21,14,171.45,3,11,0,Month-to-month,Fiber optic,Credit card,1,0,3,57.2,1
71,22,136.44,0,14,0,Two year,Fiber optic,Credit card,1,1,3,17.9,0
39,23,40.3,1,23,0,Month-to-month,Fiber optic,Credit card,1,0,7,61.3,0
46,69,170.03,1,12,0,One year,Fiber optic,Mailed check,1,0,4,80.9,0
54,9,113.18,1,15,0,One year,Fiber optic,Mailed check,1,1,4,81.9,0
55,29,73.34,1,14,0,Month-to-month,Fiber optic,Mailed check,1,0,4,95.3,0
19,31,83.54,3,8,0,Two year,Fiber optic,Credit card,1,0,6,60.1,0
68,58,136.06,0,18,0,Month-to-month,DSL,Electronic check,0,0,8,87.7,1
54,35,80.2,3,21,0,Month-to-month,Fiber optic,Electronic check,1,0,8,29.4,0
75,70,112.6,1,14,0,Month-to-month,Fiber optic,Mailed check,0,0,2,78.1,1
45,54,133.68,1,11,0,Two year,DSL,Mailed check,0,0,5,41.8,0
53,51,51.26,1,13,0,Month-to-month,DSL,Bank transfer,1,0,6,107.7,0
43,55,171.08,4,20,1,One year,None,Electronic check,1,0,10,59.4,1
69,12,76.99,3,11,0,Month-to-month,None,Credit card,0,0,6,11.0,1
66,33,87.1,1,21,0,Month-to-month,None,Bank transfer,1,0,9,44.5,0
70,43,131.76,1,20,0,Month-to-month,Fiber optic,Mailed check,1,0,6,88.2,1
47,16,117.41,2,14,0,Month-to-month,DSL,Mailed check,1,0,6,56.4,0
63,9,90.42,1,20,0,Month-to-month,DSL,Mailed check,1,1,6,17.5,0
38,10,123.96,1,9,1,Month-to-month,Fiber optic,Electronic check,1,0,1,27.6,1
44,57,164.45,2,13,0,Month-to-month,Fiber optic,Bank transfer,0,0,5,148.6,1
62,48,148.05,1,15,0,Month-to-month,Fiber optic,Mailed check,0,0,10,67.2,1
22,21,151.88,2,13,1,One year,Fiber optic,Credit card,1,0,10,61.0,1
59,54,61.35,2,13,1,Month-to-month,None,Bank transfer,1,0,2,48.8,1
18,51,87.1,0,21,0,Month-to-month,DSL,Credit card,1,0,5,66.4,0
51,59,108.61,2,23,0,Month-to-month,DSL,Mailed check,1,0,9,71.5,0
45,66,27.07,3,17,1,Two year,None,Credit card,0,0,9,21.0,0
45,64,143.17,0,15,0,One year,Fiber optic,Mailed check,1,0,7,44.1,1
46,14,71.75,2,15,0,Two year,Fiber optic,Bank transfer,0,0,6,33.5,0
46,56,65.22,1,18,1,Month-to-month,None,Credit card,1,0,9,22.2,0
41,29,61.49,1,13,0,One year,Fiber optic,Bank transfer,1,0,7,12.8,0
44,30,65.34,2,15,0,Month-to-month,Fiber optic,Electronic check,1,0,8,156.6,0
50,47,74.08,3,21,1,One year,Fiber optic,Mailed check,0,0,9,196.6,0
62,44,116.77,3,13,0,Month-to-month,Fiber optic,Credit card,1,0,3,154.5,1
50,31,113.37,0,10,0,One year,None,Credit card,0,0,10,88.2,0
55,72,60.91,4,8,0,Two year,DSL,Credit card,0,1,4,63.4,0
66,13,53.03,1,19,0,One year,Fiber optic,Bank transfer,1,0,2,40.0,0
75,7,152.22,0,17,0,Month-to-month,None,Mailed check,0,1,3,44.7,1
24,3,34.84,0,12,0,One year,Fiber optic,Bank transfer,1,0,6,23.9,0
59,59,102.05,1,15,0,One year,Fiber optic,Electronic check,1,0,10,51.3,1
31,30,103.29,1,6,0,Month-to-month,DSL,Bank transfer,1,0,2,16.4,1
29,32,111.86,1,21,0,Month-to-month,DSL,Bank transfer,0,0,7,59.3,1
63,47,161.7,0,12,0,One year,DSL,Mailed check,1,1,1,24.9,1
21,32,119.83,1,9,1,Month-to-month,Fiber optic,Credit card,0,0,6,91.6,1
67,42,175.78,3,13,0,Month-to-month,DSL,Mailed check,1,0,9,42.2,1
62,5,159.42,0,13,1,Two year,Fiber optic,Mailed check,1,0,7,105.4,1
75,12,54.36,2,9,0,Two year,Fiber optic,Electronic check,1,0,10,106.2,0
56,68,58.59,0,11,0,Month-to-month,DSL,Mailed check,1,1,10,75.8,0
68,33,75.16,2,12,0,Two year,DSL,Mailed check,0,0,7,115.7,0
24,13,82.64,2,14,0,Two year,Fiber optic,Mailed check,1,0,1,57.4,0
69,27,108.48,2,8,0,One year,Fiber optic,Mailed check,0,0,5,101.7,1
27,25,57.2,1,13,0,One year,Fiber optic,Electronic check,0,0,2,67.1,0
36,20,55.58,4,20,0,Two year,Fiber optic,Electronic check,1,0,8,105.7,0
25,22,81.02,1,8,1,One year,Fiber optic,Bank transfer,1,0,2,62.2,0
41,53,127.52,2,16,0,Month-to-month,Fiber optic,Bank transfer,0,0,10,99.0,1
61,8,130.1,1,7,1,Month-to-month,Fiber optic,Mailed check,1,0,7,95.2,1
33,23,176.18,1,16,0,Month-to-month,Fiber optic,Bank transfer,1,0,10,61.7,1
65,34,52.39,1,12,0,Month-to-month,Fiber optic,Electronic check,1,1,9,32.6,0
53,39,82.86,3,12,0,Month-to-month,DSL,Bank transfer,0,0,9,99.5,0
54,64,174.35,3,16,0,Month-to-month,None,Credit card,0,0,1,61.7,1
72,67,130.4,1,11,0,Month-to-month,None,Mailed check,0,0,6,102.8,0
43,22,114.76,0,13,0,Month-to-month,Fiber optic,Bank transfer,1,0,10,40.5,0
37,39,106.34,1,14,0,Two year,Fiber optic,Mailed check,0,0,3,16.5,1
75,2,32.08,1,8,0,Month-to-month,Fiber optic,Bank transfer,1,1,4,14.2,0
50,45,162.94,2,9,0,One year,DSL,Electronic check,0,0,2,32.1,1
53,12,120.08,1,13,0,One year,DSL,Mailed check,0,0,6,101.5,1
35,6,111.47,0,8,1,Two year,DSL,Electronic check,1,0,1,43.5,0
30,49,106.32,0,10,0,Month-to-month,Fiber optic,Credit card,0,0,1,74.0,1
27,13,82.71,2,17,0,Month-to-month,Fiber optic,Electronic check,1,0,4,72.3,0
30,35,60.75,1,10,0,One year,Fiber optic,Electronic check,0,1,8,11.3,0
29,8,140.85,3,10,0,One year,DSL,Mailed check,1,0,1,77.4,1
61,54,101.53,2,14,0,One year,None,Electronic check,1,0,9,75.7,0
21,56,25.43,4,9,0,Month-to-month,Fiber optic,Electronic check,0,1,7,32.9,0
54,42,83.86,3,15,0,Month-to-month,Fiber optic,Electronic check,1,0,10,66.9,0
73,61,168.58,3,11,0,Month-to-month,Fiber optic,Bank transfer,1,0,9,115.5,0
62,32,79.82,0,11,0,One year,Fiber optic,Electronic check,1,0,8,57.0,0
41,14,86.12,2,16,1,Month-to-month,Fiber optic,Bank transfer,0,1,8,89.6,0
21,11,119.83,6,8,0,Month-to-month,DSL,Credit card,0,0,8,50.6,1
66,16,148.27,5,11,0,One year,Fiber optic,Electronic check,1,1,1,152.6,1
18,15,126.95,0,10,0,Month-to-month,Fiber optic,Electronic check,1,0,7,29.4,1
57,24,156.01,1,16,0,Month-to-month,Fiber optic,Electronic check,1,1,3,62.3,0
56,16,38.24,1,11,0,Month-to-month,Fiber optic,Electronic check,1,1,2,19.6,1
29,43,167.93,0,14,1,Two year,DSL,Mailed check,1,1,10,71.4,0
60,11,164.63,1,13,0,One year,Fiber optic,Bank transfer,0,0,10,13.8,1
28,45,103.06,0,20,0,Month-to-month,Fiber optic,Credit card,1,1,10,52.9,0
31,25,119.96,0,16,1,Month-to-month,Fiber optic,Mailed check,1,0,1,126.5,0
65,50,54.05,3,11,0,Two year,None,Credit card,1,1,10,89.2,0
74,37,91.67,0,15,0,Month-to-month,DSL,Mailed check,0,0,1,22.3,1
33,66,52.43,4,9,1,Month-to-month,Fiber optic,Credit card,1,0,10,109.3,0
71,32,23.52,2,14,0,Two year,Fiber optic,Mailed check,0,0,2,52.3,0
70,22,176.94,0,15,0,Month-to-month,Fiber optic,Electronic check,1,0,2,48.4,1
62,43,61.46,3,23,0,Two year,None,Bank transfer,1,1,1,45.9,0
26,48,114.9,0,18,1,One year,Fiber optic,Credit card,0,0,8,43.6,0
35,32,68.04,2,15,0,One year,None,Mailed check,1,0,9,28.1,0
57,41,79.3,4,17,0,One year,DSL,Credit card,1,0,3,42.1,0
75,34,83.64,4,14,1,Month-to-month,None,Credit card,1,0,9,51.2,1
65,23,73.61,2,17,0,Two year,Fiber optic,Credit card,0,0,3,12.3,0
42,23,121.98,2,8,1,Month-to-month,DSL,Bank transfer,0,0,9,35.2,0
31,66,173.75,1,12,0,Month-to-month,Fiber optic,Electronic check,0,1,5,81.5,1
73,49,88.58,3,14,0,Month-to-month,Fiber optic,Credit card,1,0,6,51.1,0
34,7,175.73,0,15,0,Month-to-month,None,Bank transfer,1,0,9,89.4,0
37,70,126.85,2,17,0,Month-to-month,DSL,Electronic check,1,1,5,17.9,1
73,52,117.14,1,15,0,Month-to-month,Fiber optic,Credit card,1,0,5,17.4,0
50,4,57.94,0,17,0,Month-to-month,Fiber optic,Electronic check,1,0,6,63.7,0
33,53,30.07,2,17,0,Two year,DSL,Electronic check,1,1,3,31.9,0
18,43,156.31,3,24,1,One year,Fiber optic,Mailed check,1,0,5,34.2,0
42,66,111.84,0,8,1,Month-to-month,Fiber optic,Mailed check,0,0,10,42.0,1
75,36,86.31,0,17,0,Month-to-month,Fiber optic,Electronic check,0,1,7,35.7,0
43,38,149.91,0,17,0,One year,None,Bank transfer,0,0,3,44.9,0
58,23,69.69,4,19,0,One year,None,Electronic check,1,0,10,69.8,0
32,24,145.38,3,9,1,Month-to-month,Fiber optic,Mailed check,1,0,8,193.2,1
62,45,72.47,0,14,1,Two year,DSL,Mailed check,1,0,10,35.9,0
62,60,167.34,2,13,1,Month-to-month,None,Mailed check,0,1,8,101.9,1
53,65,62.87,3,13,0,Month-to-month,DSL,Credit card,1,1,1,9.5,0
62,56,42.01,2,11,0,Month-to-month,Fiber optic,Credit card,1,1,1,48.3,0
51,44,131.7,1,12,0,Two year,None,Mailed check,0,1,1,56.7,0
39,37,46.06,6,10,0,Two year,DSL,Bank transfer,1,1,5,35.2,1
60,25,171.9,1,12,0,One year,DSL,Bank transfer,0,0,5,45.6,0
66,56,124.89,1,15,0,Month-to-month,None,Mailed check,1,0,2,52.5,0
66,23,56.94,2,16,0,Month-to-month,DSL,Mailed check,1,0,1,28.1,0
30,20,53.41,1,17,0,Month-to-month,DSL,Credit card,0,1,8,66.0,0
57,63,167.82,0,12,0,Month-to-month,DSL,Electronic check,1,0,8,62.1,0
18,43,117.26,1,13,0,Two year,Fiber optic,Electronic check,1,1,8,49.6,0
51,26,163.0,2,9,0,One year,Fiber optic,Mailed check,1,1,7,47.5,0
51,63,37.64,1,16,0,Month-to-month,Fiber optic,Electronic check,1,0,4,82.0,0
39,70,168.06,1,20,0,Two year,None,Credit card,1,0,6,76.0,1
75,23,103.21,1,19,0,Month-to-month,Fiber optic,Mailed check,1,0,7,35.9,0
69,38,126.95,2,17,0,Month-to-month,Fiber optic,Credit card,1,0,8,103.4,0
20,35,79.66,3,12,0,Month-to-month,DSL,Electronic check,1,0,5,63.3,0
30,51,29.46,1,17,0,Two year,None,Bank transfer,0,0,2,46.2,0
30,69,173.28,1,11,0,Month-to-month,DSL,Mailed check,1,0,6,103.9,1
70,40,179.14,2,19,0,Month-to-month,None,Electronic check,0,0,9,16.2,0
48,58,78.33,1,13,0,Month-to-month,DSL,Bank transfer,1,1,7,34.6,0
60,43,171.02,0,19,1,Two year,Fiber optic,Mailed check,1,0,8,107.1,1
64,64,46.84,2,14,0,Month-to-month,None,Bank transfer,1,1,9,64.8,0
62,30,44.75,2,10,0,One year,DSL,Mailed check,1,0,7,70.0,0
23,28,31.7,1,13,0,Two year,DSL,Credit card,0,0,5,51.5,0
26,31,82.6,0,14,0,One year,DSL,Mailed check,1,0,7,31.3,0
40,72,28.37,2,17,0,Month-to-month,DSL,Credit card,1,1,8,50.0,0
37,45,83.15,2,12,0,Month-to-month,Fiber optic,Electronic check,1,0,5,79.0,1
61,11,42.14,1,13,0,Month-to-month,DSL,Credit card,1,1,3,50.7,0
27,3,136.88,2,16,0,One year,DSL,Electronic check,0,0,4,78.8,1
39,38,153.34,1,18,1,One year,Fiber optic,Bank transfer,1,0,5,66.7,0
31,59,130.05,5,14,1,Month-to-month,DSL,Credit card,0,0,7,33.8,0
28,35,52.08,0,12,0,Month-to-month,Fiber optic,Bank transfer,1,0,1,66.7,0
28,41,142.7,1,16,0,Month-to-month,DSL,Bank transfer,1,0,7,85.3,1
29,58,59.92,2,12,0,Month-to-month,DSL,Bank transfer,0,0,5,27.4,0
50,38,141.52,5,14,0,Month-to-month,DSL,Mailed check,0,0,2,43.1,1
41,66,110.78,1,15,0,Two year,DSL,Credit card,1,0,4,47.7,0
43,46,78.67,7,12,0,Month-to-month,DSL,Bank transfer,1,0,8,61.2,1
45,53,33.36,1,14,1,Month-to-month,DSL,Bank transfer,1,1,10,131.7,0
60,57,152.4,0,15,0,Month-to-month,DSL,Bank transfer,1,0,9,32.4,0
67,46,170.34,3,20,1,Two year,Fiber optic,Credit card,0,0,3,46.5,0
48,4,126.55,1,11,1,Month-to-month,Fiber optic,Credit card,0,1,6,33.9,1
55,31,174.33,2,16,0,One year,Fiber optic,Mailed check,1,0,10,16.3,1
60,11,169.46,1,15,0,Month-to-month,None,Mailed check,0,0,5,74.5,1
58,37,51.14,3,9,0,One year,Fiber optic,Electronic check,0,0,3,128.0,0
25,11,136.99,1,16,0,Month-to-month,DSL,Mailed check,1,1,6,78.8,0
75,37,75.89,1,18,1,Two year,Fiber optic,Mailed check,1,1,6,29.3,0
27,25,98.0,0,10,1,One year,Fiber optic,Bank transfer,1,0,3,29.4,1
41,2,45.11,0,13,0,Month-to-month,Fiber optic,Bank transfer,0,1,4,45.7,0
55,9,175.96,1,17,0,One year,DSL,Credit card,1,0,10,35.8,1
41,37,136.18,2,19,1,Month-to-month,Fiber optic,Bank transfer,1,0,10,31.3,1
32,6,62.71,0,11,0,Month-to-month,DSL,Electronic check,0,0,9,89.0,0
71,62,79.44,0,10,0,Month-to-month,DSL,Credit card,1,1,5,91.9,0
22,55,87.6,3,14,0,One year,Fiber optic,Mailed check,0,0,9,42.3,1
32,52,139.61,0,16,0,Two year,None,Bank transfer,0,0,3,91.2,0
75,13,168.11,0,16,0,One year,None,Credit card,1,0,4,90.6,0
60,58,71.43,1,14,0,Month-to-month,None,Electronic check,0,0,2,27.9,0
23,46,95.6,1,14,0,Month-to-month,Fiber optic,Mailed check,0,0,7,51.1,0
61,29,114.91,2,13,0,Two year,Fiber optic,Credit card,1,0,8,19.1,1
74,1,82.94,1,14,0,Month-to-month,DSL,Bank transfer,0,0,7,32.9,0
23,39,100.67,2,9,0,Month-to-month,Fiber optic,Credit card,1,0,9,106.1,1
42,58,36.91,3,10,0,Two year,Fiber optic,Electronic check,0,1,3,125.0,0
45,3,46.83,1,15,1,Two year,DSL,Credit card,0,0,8,67.0,0
25,4,84.18,1,19,0,Month-to-month,DSL,Bank transfer,0,0,10,91.4,0
29,28,166.39,2,16,0,Month-to-month,None,Electronic check,0,0,6,37.7,0
28,37,75.9,3,20,0,One year,DSL,Bank transfer,0,0,6,36.9,0
28,35,59.97,1,23,1,Month-to-month,DSL,Mailed check,1,1,10,73.0,0
41,31,138.86,1,7,0,Two year,None,Electronic check,1,0,2,46.5,0
44,19,171.86,1,15,0,Month-to-month,DSL,Mailed check,1,0,6,12.4,1
31,5,93.46,0,10,1,Month-to-month,None,Electronic check,1,1,6,45.1,0
34,3,21.38,4,15,0,Month-to-month,DSL,Credit card,0,0,3,100.2,0
29,8,130.1,1,15,0,Month-to-month,DSL,Bank transfer,1,0,2,50.9,0
64,50,86.41,1,17,0,Month-to-month,DSL,Electronic check,1,0,3,93.3,1
30,57,127.78,2,19,0,Month-to-month,DSL,Electronic check,1,0,8,15.7,1
70,32,64.43,1,16,0,Two year,Fiber optic,Credit card,0,1,7,53.6,0
49,6,20.39,4,4,1,Month-to-month,Fiber optic,Electronic check,1,0,8,42.1,0
64,30,75.12,2,10,1,Month-to-month,Fiber optic,Mailed check,0,1,9,22.1,0
54,71,132.77,1,13,0,Month-to-month,Fiber optic,Credit card,1,0,9,51.7,0
33,18,82.9,1,21,1,Month-to-month,DSL,Mailed check,1,0,7,44.4,0
52,36,55.07,1,18,1,One year,Fiber optic,Credit card,1,0,1,115.7,0
33,39,94.24,1,16,0,Month-to-month,DSL,Mailed check,0,1,2,102.0,1
24,24,140.38,1,11,0,Month-to-month,DSL,Electronic check,1,0,2,46.7,1
32,32,39.11,1,16,0,One year,None,Bank transfer,1,0,5,49.0,0
33,34,130.68,1,16,0,Month-to-month,None,Bank transfer,1,0,2,34.8,0
25,35,126.78,2,11,1,One year,DSL,Bank transfer,1,1,1,25.2,0
19,52,79.32,2,11,0,One year,DSL,Electronic check,1,0,7,58.9,0
72,42,175.25,1,7,0,Month-to-month,Fiber optic,Electronic check,1,0,10,14.2,1
47,4,163.15,2,13,0,Month-to-month,Fiber optic,Mailed check,1,0,3,40.3,1
41,1,70.59,4,14,0,Month-to-month,None,Credit card,0,0,2,24.5,0
71,30,24.97,2,16,0,Two year,Fiber optic,Mailed check,1,0,2,68.7,0
31,66,69.33,1,17,0,Two year,DSL,Mailed check,1,1,10,84.3,0
41,3,52.76,0,17,0,Two year,Fiber optic,Bank transfer,0,0,10,49.9,0
67,6,107.56,3,13,0,One year,DSL,Electronic check,0,0,4,44.2,1
54,49,167.0,1,12,0,Two year,Fiber optic,Credit card,0,1,5,89.0,0
41,33,159.25,1,15,0,Month-to-month,Fiber optic,Electronic check,1,0,6,35.2,0
32,17,68.93,1,14,1,One year,None,Electronic check,1,0,5,86.9,0
20,15,88.58,0,16,0,Month-to-month,DSL,Mailed check,1,0,8,64.6,1
22,48,25.85,0,10,0,Two year,Fiber optic,Credit card,1,0,6,51.7,0
27,38,107.07,1,12,1,Two year,DSL,Mailed check,1,0,9,112.8,0
63,46,30.14,2,11,0,One year,None,Electronic check,1,1,5,87.9,0
55,21,170.18,3,17,0,One year,DSL,Electronic check,1,0,8,21.4,1
43,38,158.71,2,10,0,Two year,DSL,Bank transfer,1,0,3,41.0,1
63,62,54.27,1,18,1,Month-to-month,DSL,Bank transfer,1,0,6,26.2,0
27,23,131.9,1,20,0,Month-to-month,Fiber optic,Credit card,1,1,7,45.1,1
30,29,110.88,3,14,1,One year,DSL,Electronic check,1,0,3,96.5,0
40,12,148.22,1,14,1,One year,Fiber optic,Credit card,1,0,6,80.2,1
71,46,96.1,3,15,1,Month-to-month,DSL,Electronic check,1,1,3,22.6,1
53,3,50.68,1,10,0,Month-to-month,Fiber optic,Electronic check,0,0,9,36.3,0
67,18,122.37,2,9,0,Month-to-month,None,Credit card,1,1,7,42.2,1
32,52,32.84,2,14,1,Two year,DSL,Bank transfer,1,0,5,63.8,0
67,2,113.53,1,14,0,One year,Fiber optic,Bank transfer,1,0,4,68.0,0
22,72,54.03,2,10,0,One year,Fiber optic,Mailed check,1,1,8,14.8,0
31,30,129.59,1,10,0,Month-to-month,Fiber optic,Credit card,1,1,8,100.2,1
48,29,152.49,0,14,0,Month-to-month,DSL,Bank transfer,1,0,10,43.7,0
20,39,37.52,1,18,0,Month-to-month,DSL,Mailed check,1,1,8,92.1,0
67,47,84.04,0,13,1,Month-to-month,Fiber optic,Credit card,0,0,4,21.9,0
68,34,137.36,2,11,0,Month-to-month,DSL,Electronic check,1,1,3,17.9,1
49,64,46.19,1,13,0,Month-to-month,DSL,Credit card,1,0,8,66.1,0
35,70,110.64,2,13,0,Month-to-month,DSL,Electronic check,0,1,1,38.8,0
23,15,127.49,0,13,0,Month-to-month,Fiber optic,Credit card,1,1,1,46.1,0
53,51,76.77,2,14,0,One year,None,Credit card,1,1,5,44.5,0
49,22,153.12,2,11,0,One year,None,Mailed check,0,0,10,63.0,1
62,72,101.71,2,19,0,Month-to-month,Fiber optic,Bank transfer,0,0,4,60.1,0
52,19,120.32,2,15,1,Two year,None,Bank transfer,1,1,8,73.7,0
25,22,42.54,0,11,1,Month-to-month,Fiber optic,Mailed check,0,1,2,108.2,0
25,52,23.71,1,17,0,Two year,Fiber optic,Mailed check,1,1,7,149.2,0
63,57,28.12,1,15,0,Month-to-month,Fiber optic,Credit card,0,0,5,93.1,0
27,10,164.63,3,17,0,Month-to-month,None,Bank transfer,0,1,2,82.0,1
72,41,161.22,0,15,0,Month-to-month,DSL,Bank transfer,0,0,4,51.9,1
24,25,149.21,1,15,0,Two year,Fiber optic,Electronic check,1,1,10,7.7,0
60,45,51.94,3,12,1,Two year,Fiber optic,Electronic check,1,0,3,37.6,0
74,41,104.07,2,15,0,Month-to-month,DSL,Credit card,0,1,10,67.0,0
43,71,147.38,2,13,1,Two year,Fiber optic,Electronic check,1,0,4,15.3,1
21,68,127.95,0,18,0,Month-to-month,None,Bank transfer,0,0,4,71.6,0
68,48,38.48,0,20,1,One year,Fiber optic,Electronic check,1,1,1,19.2,0
28,49,163.29,2,12,0,Month-to-month,Fiber optic,Electronic check,0,0,1,35.5,1
48,65,45.71,0,8,1,One year,DSL,Electronic check,1,0,10,43.5,0
75,14,47.49,4,8,0,Month-to-month,None,Credit card,1,1,5,29.6,0
61,53,164.16,0,23,0,One year,DSL,Mailed check,0,0,8,35.8,0
20,56,97.54,1,18,0,Month-to-month,DSL,Electronic check,1,0,1,70.0,0
65,10,79.66,2,15,0,One year,Fiber optic,Bank transfer,1,1,2,76.4,0
27,64,108.59,1,11,1,Month-to-month,Fiber optic,Bank transfer,1,1,6,77.7,1
61,51,177.02,2,13,1,Month-to-month,Fiber optic,Mailed check,1,0,6,75.6,1
54,25,39.14,0,14,0,Month-to-month,Fiber optic,Bank transfer,0,0,8,91.3,1
34,35,141.11,4,11,0,Month-to-month,Fiber optic,Mailed check,0,0,7,89.0,1
42,36,73.49,2,11,1,Month-to-month,Fiber optic,Bank transfer,0,1,5,98.9,0
24,67,38.73,2,14,0,Month-to-month,None,Mailed check,1,0,6,68.1,0
75,70,87.51,1,14,0,Month-to-month,DSL,Credit card,1,0,9,93.8,1
31,59,107.8,0,15,0,Month-to-month,None,Credit card,0,1,7,122.8,0
35,47,52.95,1,26,1,Month-to-month,None,Bank transfer,1,0,9,26.2,0
47,8,84.84,0,7,0,Month-to-month,None,Electronic check,1,0,9,76.8,1
56,66,121.71,2,15,0,Month-to-month,Fiber optic,Bank transfer,1,0,10,21.4,1
47,10,112.23,1,16,0,Month-to-month,None,Electronic check,0,0,9,63.3,0
47,13,135.71,1,10,0,One year,DSL,Mailed check,1,0,6,33.5,0
51,6,153.82,0,11,0,Two year,DSL,Electronic check,1,0,1,93.3,1
67,69,85.46,6,18,1,Month-to-month,Fiber optic,Electronic check,0,0,6,73.0,1
40,36,87.67,2,15,0,Month-to-month,None,Electronic check,1,0,6,80.3,1
66,17,99.47,1,12,1,One year,None,Electronic check,1,1,10,42.6,1
63,6,110.62,2,12,0,Month-to-month,Fiber optic,Electronic check,1,0,5,115.5,0
73,30,37.33,1,13,0,Month-to-month,Fiber optic,Mailed check,1,1,8,48.0,0
70,53,70.02,2,14,0,Month-to-month,Fiber optic,Bank transfer,0,1,1,32.0,1
64,72,47.5,3,13,1,Two year,DSL,Credit card,1,0,2,41.9,0
32,40,81.74,2,10,0,Month-to-month,Fiber optic,Credit card,1,0,10,30.7,0
62,44,175.74,1,15,0,Month-to-month,DSL,Electronic check,1,0,1,39.2,1
60,61,113.24,2,22,0,Month-to-month,Fiber optic,Bank transfer,1,0,10,47.4,1
34,65,88.7,2,13,0,Month-to-month,DSL,Credit card,1,0,6,107.4,0
57,21,110.55,1,15,1,Month-to-month,DSL,Credit card,1,0,8,20.0,0
32,72,127.05,1,18,0,Two year,Fiber optic,Credit card,1,0,9,37.9,0
48,38,89.59,2,17,0,Month-to-month,Fiber optic,Credit card,1,1,3,77.0,0
64,67,91.63,2,15,0,One year,None,Bank transfer,1,0,5,56.8,0
28,9,132.22,0,20,0,Two year,Fiber optic,Electronic check,1,0,1,77.9,0
37,8,29.74,3,11,1,Month-to-month,DSL,Bank transfer,1,0,6,128.7,0
64,64,106.41,2,14,0,Month-to-month,Fiber optic,Bank transfer,1,0,3,52.5,0
44,49,107.57,3,13,1,Month-to-month,DSL,Electronic check,1,1,7,30.1,0
73,13,141.08,2,16,0,One year,Fiber optic,Mailed check,1,0,7,51.5,1
18,65,177.22,2,9,0,Month-to-month,Fiber optic,Mailed check,1,1,4,41.8,0
59,8,147.32,2,11,0,Month-to-month,DSL,Bank transfer,0,0,3,41.1,0
65,50,100.61,2,8,0,Month-to-month,Fiber optic,Mailed check,1,0,4,30.6,1
71,15,47.11,1,11,0,Month-to-month,None,Mailed check,0,0,8,98.3,0
27,6,114.12,1,21,0,Month-to-month,DSL,Bank transfer,1,0,1,19.5,1
75,59,153.49,1,16,0,Month-to-month,None,Credit card,1,1,10,87.7,0
40,62,169.19,0,15,0,One year,Fiber optic,Electronic check,0,0,5,77.3,0
38,8,152.05,1,12,0,Two year,DSL,Mailed check,1,0,3,15.6,1
38,7,50.23,0,14,0,Two year,Fiber optic,Credit card,1,0,3,64.5,0
55,45,134.01,2,18,0,Month-to-month,Fiber optic,Bank transfer,1,0,10,23.4,1
56,3,160.82,2,14,0,Month-to-month,Fiber optic,Mailed check,0,0,6,51.0,1
45,54,128.96,2,16,0,Month-to-month,DSL,Mailed check,1,1,5,50.2,0
22,66,129.72,1,11,1,Month-to-month,Fiber optic,Bank transfer,0,0,6,34.4,1
75,55,100.03,4,17,0,Two year,Fiber optic,Credit card,1,0,5,49.0,0
30,17,121.92,0,13,0,One year,Fiber optic,Electronic check,0,0,3,109.2,1
23,14,67.1,2,18,0,Month-to-month,Fiber optic,Mailed check,1,0,2,20.5,0
52,50,34.21,2,16,0,One year,Fiber optic,Electronic check,1,0,2,46.3,0
41,5,152.43,4,10,0,Month-to-month,Fiber optic,Bank transfer,1,0,1,20.8,1
53,39,170.9,2,16,0,One year,Fiber optic,Credit card,1,0,7,150.4,1
68,33,157.09,2,16,0,Month-to-month,DSL,Credit card,1,0,8,35.5,0
23,54,73.43,3,12,0,Two year,Fiber optic,Mailed check,0,1,5,33.3,0
34,15,34.96,3,7,0,Two year,DSL,Credit card,0,0,7,163.6,0
47,55,64.82,2,15,1,Month-to-month,None,Electronic check,1,0,4,70.8,0
63,51,154.85,2,20,0,One year,DSL,Credit card,1,0,8,91.2,0
52,18,124.93,2,18,0,Month-to-month,Fiber optic,Electronic check,0,0,9,11.2,0
40,26,174.67,1,12,0,One year,DSL,Mailed check,0,0,3,85.8,1
53,5,74.83,2,15,0,Month-to-month,None,Electronic check,1,0,7,38.1,0
74,33,108.24,0,10,0,Two year,Fiber optic,Mailed check,1,0,8,76.9,0
45,19,146.41,0,9,0,Two year,Fiber optic,Electronic check,0,0,7,81.2,1
69,9,57.44,0,12,1,Month-to-month,DSL,Bank transfer,1,0,7,16.0,1
63,41,174.25,0,13,0,Month-to-month,Fiber optic,Mailed check,0,1,2,21.7,1
35,41,114.78,1,12,0,One year,Fiber optic,Electronic check,1,0,4,25.8,0
32,7,21.26,1,16,0,Month-to-month,Fiber optic,Mailed check,0,0,1,81.7,0
62,14,24.02,0,11,1,Month-to-month,Fiber optic,Credit card,0,0,2,22.2,0
